DateUTC,CountryCode,Value,Cov_ratio
2023-02-22 23:00:00,PT,6017.2,100
2023-02-22 23:00:00,ES,25232.0,100
2023-02-23 00:00:00,PT,5462.4,100
2023-02-23 00:00:00,ES,23667.0,100
2023-02-23 01:00:00,PT,5090.0,100
2023-02-23 01:00:00,ES,22849.0,100
2023-02-23 02:00:00,ES,22463.0,100
2023-02-23 02:00:00,PT,4878.6,100
2023-02-23 03:00:00,ES,22482.0,100
2023-02-23 03:00:00,PT,4783.8,100
2023-02-23 04:00:00,ES,22997.0,100
2023-02-23 04:00:00,PT,4803.9,100
2023-02-23 05:00:00,PT,4947.0,100
2023-02-23 05:00:00,ES,25793.0,100
2023-02-23 06:00:00,PT,5368.2,100
2023-02-23 06:00:00,ES,29711.0,100
2023-02-23 07:00:00,ES,31339.0,100
2023-02-23 07:00:00,PT,6074.4,100
2023-02-23 08:00:00,PT,6879.9,100
2023-02-23 08:00:00,ES,31980.0,100
2023-02-23 09:00:00,ES,32081.0,100
2023-02-23 09:00:00,PT,7024.9,100
2023-02-23 10:00:00,ES,31796.0,100
2023-02-23 10:00:00,PT,6977.7,100
2023-02-23 11:00:00,PT,7022.6,100
2023-02-23 11:00:00,ES,31797.0,100
2023-02-23 12:00:00,PT,6843.8,100
2023-02-23 12:00:00,ES,31968.0,100
2023-02-23 13:00:00,PT,6769.6,100
2023-02-23 13:00:00,ES,31425.0,100
2023-02-23 14:00:00,PT,6777.6,100
2023-02-23 14:00:00,ES,30710.0,100
2023-02-23 15:00:00,PT,6760.3,100
2023-02-23 15:00:00,ES,30341.0,100
2023-02-23 16:00:00,ES,30510.0,100
2023-02-23 16:00:00,PT,6785.6,100
2023-02-23 17:00:00,ES,31062.0,100
2023-02-23 17:00:00,PT,6892.6,100
2023-02-23 18:00:00,ES,33470.0,100
2023-02-23 18:00:00,PT,7514.6,100
2023-02-23 19:00:00,ES,34339.0,100
2023-02-23 19:00:00,PT,8155.5,100
2023-02-23 20:00:00,PT,8059.0,100
2023-02-23 20:00:00,ES,33337.0,100
2023-02-23 21:00:00,PT,7588.3,100
2023-02-23 21:00:00,ES,30400.0,100
2023-02-23 22:00:00,ES,27518.0,100
2023-02-23 22:00:00,PT,7006.7,100
2023-02-23 23:00:00,ES,26007.0,100
2023-02-23 23:00:00,PT,6316.9,100
2023-02-24 00:00:00,ES,24360.0,100
2023-02-24 00:00:00,PT,5717.3,100
2023-02-24 01:00:00,PT,5340.9,100
2023-02-24 01:00:00,ES,23250.0,100
2023-02-24 02:00:00,ES,22847.0,100
2023-02-24 02:00:00,PT,5092.1,100
2023-02-24 03:00:00,PT,4996.6,100
2023-02-24 03:00:00,ES,22933.0,100
2023-02-24 04:00:00,PT,4964.7,100
2023-02-24 04:00:00,ES,23616.0,100
2023-02-24 05:00:00,PT,5081.9,100
2023-02-24 05:00:00,ES,26437.0,100
2023-02-24 06:00:00,PT,5544.2,100
2023-02-24 06:00:00,ES,30551.0,100
2023-02-24 07:00:00,ES,32424.0,100
2023-02-24 07:00:00,PT,6289.3,100
2023-02-24 08:00:00,PT,7116.3,100
2023-02-24 08:00:00,ES,32952.0,100
2023-02-24 09:00:00,ES,32595.0,100
2023-02-24 09:00:00,PT,7318.5,100
2023-02-24 10:00:00,PT,7224.5,100
2023-02-24 10:00:00,ES,31748.0,100
2023-02-24 11:00:00,PT,7216.4,100
2023-02-24 11:00:00,ES,31243.0,100
2023-02-24 12:00:00,PT,7065.9,100
2023-02-24 12:00:00,ES,30878.0,100
2023-02-24 13:00:00,PT,6914.9,100
2023-02-24 13:00:00,ES,30141.0,100
2023-02-24 14:00:00,PT,7063.5,100
2023-02-24 14:00:00,ES,29531.0,100
2023-02-24 15:00:00,PT,7097.1,100
2023-02-24 15:00:00,ES,29539.0,100
2023-02-24 16:00:00,PT,7022.3,100
2023-02-24 16:00:00,ES,29611.0,100
2023-02-24 17:00:00,PT,7058.1,100
2023-02-24 17:00:00,ES,30378.0,100
2023-02-24 18:00:00,PT,7571.2,100
2023-02-24 18:00:00,ES,32814.0,100
2023-02-24 19:00:00,ES,33433.0,100
2023-02-24 19:00:00,PT,8121.2,100
2023-02-24 20:00:00,PT,8040.6,100
2023-02-24 20:00:00,ES,32482.0,100
2023-02-24 21:00:00,PT,7625.8,100
2023-02-24 21:00:00,ES,29821.0,100
2023-02-24 22:00:00,PT,7144.7,100
2023-02-24 22:00:00,ES,27138.0,100
2023-02-24 23:00:00,ES,26142.0,100
2023-02-24 23:00:00,PT,6449.5,100
2023-02-25 00:00:00,ES,24471.0,100
2023-02-25 00:00:00,PT,5847.7,100
2023-02-25 01:00:00,ES,23147.0,100
2023-02-25 01:00:00,PT,5408.0,100
2023-02-25 02:00:00,PT,5117.4,100
2023-02-25 02:00:00,ES,22424.0,100
2023-02-25 03:00:00,PT,4936.0,100
2023-02-25 03:00:00,ES,22049.0,100
2023-02-25 04:00:00,ES,22085.0,100
2023-02-25 04:00:00,PT,4876.0,100
2023-02-25 05:00:00,ES,22648.0,100
2023-02-25 05:00:00,PT,4849.0,100
2023-02-25 06:00:00,PT,4931.7,100
2023-02-25 06:00:00,ES,23749.0,100
2023-02-25 07:00:00,ES,24924.0,100
2023-02-25 07:00:00,PT,5090.6,100
2023-02-25 08:00:00,PT,5542.6,100
2023-02-25 08:00:00,ES,27072.0,100
2023-02-25 09:00:00,PT,6011.1,100
2023-02-25 09:00:00,ES,28130.0,100
2023-02-25 10:00:00,ES,27985.0,100
2023-02-25 10:00:00,PT,6292.3,100
2023-02-25 11:00:00,PT,6501.2,100
2023-02-25 11:00:00,ES,27721.0,100
2023-02-25 12:00:00,ES,27860.0,100
2023-02-25 12:00:00,PT,6632.7,100
2023-02-25 13:00:00,PT,6525.9,100
2023-02-25 13:00:00,ES,27758.0,100
2023-02-25 14:00:00,ES,26898.0,100
2023-02-25 14:00:00,PT,6466.2,100
2023-02-25 15:00:00,PT,6487.9,100
2023-02-25 15:00:00,ES,26383.0,100
2023-02-25 16:00:00,PT,6482.5,100
2023-02-25 16:00:00,ES,26402.0,100
2023-02-25 17:00:00,ES,27193.0,100
2023-02-25 17:00:00,PT,6649.1,100
2023-02-25 18:00:00,ES,29360.0,100
2023-02-25 18:00:00,PT,7148.2,100
2023-02-25 19:00:00,PT,7674.1,100
2023-02-25 19:00:00,ES,30344.0,100
2023-02-25 20:00:00,PT,7644.7,100
2023-02-25 20:00:00,ES,30397.0,100
2023-02-25 21:00:00,PT,7139.9,100
2023-02-25 21:00:00,ES,28475.0,100
2023-02-25 22:00:00,PT,6645.7,100
2023-02-25 22:00:00,ES,26331.0,100
2023-02-25 23:00:00,ES,24259.0,100
2023-02-25 23:00:00,PT,6069.0,100
2023-02-26 00:00:00,ES,22482.0,100
2023-02-26 00:00:00,PT,5500.3,100
2023-02-26 01:00:00,PT,5029.0,100
2023-02-26 01:00:00,ES,21218.0,100
2023-02-26 02:00:00,PT,4727.5,100
2023-02-26 02:00:00,ES,20623.0,100
2023-02-26 03:00:00,PT,4573.4,100
2023-02-26 03:00:00,ES,20295.0,100
2023-02-26 04:00:00,PT,4500.5,100
2023-02-26 04:00:00,ES,20381.0,100
2023-02-26 05:00:00,PT,4543.9,100
2023-02-26 05:00:00,ES,20903.0,100
2023-02-26 06:00:00,PT,4564.3,100
2023-02-26 06:00:00,ES,21415.0,100
2023-02-26 07:00:00,ES,21964.0,100
2023-02-26 07:00:00,PT,4567.0,100
2023-02-26 08:00:00,ES,23982.0,100
2023-02-26 08:00:00,PT,4865.9,100
2023-02-26 09:00:00,ES,25466.0,100
2023-02-26 09:00:00,PT,5231.3,100
2023-02-26 10:00:00,ES,25987.0,100
2023-02-26 10:00:00,PT,5522.6,100
2023-02-26 11:00:00,PT,5769.7,100
2023-02-26 11:00:00,ES,25854.0,100
2023-02-26 12:00:00,ES,26178.0,100
2023-02-26 12:00:00,PT,5876.4,100
2023-02-26 13:00:00,ES,25884.0,100
2023-02-26 13:00:00,PT,5551.4,100
2023-02-26 14:00:00,ES,24735.0,100
2023-02-26 14:00:00,PT,5360.6,100
2023-02-26 15:00:00,ES,24091.0,100
2023-02-26 15:00:00,PT,5310.2,100
2023-02-26 16:00:00,ES,24470.0,100
2023-02-26 16:00:00,PT,5366.9,100
2023-02-26 17:00:00,PT,5644.1,100
2023-02-26 17:00:00,ES,25696.0,100
2023-02-26 18:00:00,ES,28639.0,100
2023-02-26 18:00:00,PT,6365.7,100
2023-02-26 19:00:00,PT,7213.9,100
2023-02-26 19:00:00,ES,30278.0,100
2023-02-26 20:00:00,ES,30483.0,100
2023-02-26 20:00:00,PT,7312.0,100
2023-02-26 21:00:00,ES,28683.0,100
2023-02-26 21:00:00,PT,6935.4,100
2023-02-26 22:00:00,PT,6454.9,100
2023-02-26 22:00:00,ES,26281.0,100
2023-02-26 23:00:00,ES,24095.0,100
2023-02-26 23:00:00,PT,5792.0,100
2023-02-27 00:00:00,ES,22563.0,100
2023-02-27 00:00:00,PT,5289.1,100
2023-02-27 01:00:00,ES,21652.0,100
2023-02-27 01:00:00,PT,4926.8,100
2023-02-27 02:00:00,ES,21280.0,100
2023-02-27 02:00:00,PT,4710.3,100
2023-02-27 03:00:00,ES,21422.0,100
2023-02-27 03:00:00,PT,4624.1,100
2023-02-27 04:00:00,ES,22297.0,100
2023-02-27 04:00:00,PT,4613.8,100
2023-02-27 05:00:00,ES,25743.0,100
2023-02-27 05:00:00,PT,4757.9,100
2023-02-27 06:00:00,ES,30142.0,100
2023-02-27 06:00:00,PT,5205.6,100
2023-02-27 07:00:00,ES,32414.0,100
2023-02-27 07:00:00,PT,5977.5,100
2023-02-27 08:00:00,ES,33711.0,100
2023-02-27 08:00:00,PT,6878.0,100
2023-02-27 09:00:00,ES,33623.0,100
2023-02-27 09:00:00,PT,7239.4,100
2023-02-27 10:00:00,PT,7253.2,100
2023-02-27 10:00:00,ES,33194.0,100
2023-02-27 11:00:00,PT,7331.2,100
2023-02-27 11:00:00,ES,32834.0,100
2023-02-27 12:00:00,PT,7087.1,100
2023-02-27 12:00:00,ES,32889.0,100
2023-02-27 13:00:00,PT,6935.1,100
2023-02-27 13:00:00,ES,32568.0,100
2023-02-27 14:00:00,PT,7078.6,100
2023-02-27 14:00:00,ES,32443.0,100
2023-02-27 15:00:00,ES,32339.0,100
2023-02-27 15:00:00,PT,7094.8,100
2023-02-27 16:00:00,ES,32540.0,100
2023-02-27 16:00:00,PT,7114.6,100
2023-02-27 17:00:00,ES,32954.0,100
2023-02-27 17:00:00,PT,7204.7,100
2023-02-27 18:00:00,ES,35475.0,100
2023-02-27 18:00:00,PT,7858.0,100
2023-02-27 19:00:00,ES,36497.0,100
2023-02-27 19:00:00,PT,8569.0,100
2023-02-27 20:00:00,ES,35365.0,100
2023-02-27 20:00:00,PT,8536.9,100
2023-02-27 21:00:00,PT,8073.7,100
2023-02-27 21:00:00,ES,32156.0,100
2023-02-27 22:00:00,PT,7420.4,100
2023-02-27 22:00:00,ES,28866.0,100
2023-02-27 23:00:00,ES,26986.0,100
2023-02-27 23:00:00,PT,6603.4,100
2023-02-28 00:00:00,PT,5910.6,100
2023-02-28 00:00:00,ES,25184.0,100
2023-02-28 01:00:00,ES,23974.0,100
2023-02-28 01:00:00,PT,5473.6,100
2023-02-28 02:00:00,PT,5219.5,100
2023-02-28 02:00:00,ES,23583.0,100
2023-02-28 03:00:00,PT,5117.4,100
2023-02-28 03:00:00,ES,23522.0,100
2023-02-28 04:00:00,ES,24127.0,100
2023-02-28 04:00:00,PT,5082.9,100
2023-02-28 05:00:00,ES,26900.0,100
2023-02-28 05:00:00,PT,5169.8,100
2023-02-28 06:00:00,ES,30703.0,100
2023-02-28 06:00:00,PT,5533.4,100
2023-02-28 07:00:00,PT,6297.4,100
2023-02-28 07:00:00,ES,32540.0,100
2023-02-28 08:00:00,ES,33329.0,100
2023-02-28 08:00:00,PT,7209.4,100
2023-02-28 09:00:00,ES,33371.0,100
2023-02-28 09:00:00,PT,7444.8,100
2023-02-28 10:00:00,ES,32987.0,100
2023-02-28 10:00:00,PT,7335.1,100
2023-02-28 11:00:00,PT,7267.7,100
2023-02-28 11:00:00,ES,32550.0,100
2023-02-28 12:00:00,PT,6988.5,100
2023-02-28 12:00:00,ES,32230.0,100
2023-02-28 13:00:00,ES,31533.0,100
2023-02-28 13:00:00,PT,6806.8,100
2023-02-28 14:00:00,PT,6945.6,100
2023-02-28 14:00:00,ES,30981.0,100
2023-02-28 15:00:00,PT,6937.8,100
2023-02-28 15:00:00,ES,30722.0,100
2023-02-28 16:00:00,PT,6944.5,100
2023-02-28 16:00:00,ES,31171.0,100
2023-02-28 17:00:00,PT,7063.8,100
2023-02-28 17:00:00,ES,31853.0,100
2023-02-28 18:00:00,PT,7712.9,100
2023-02-28 18:00:00,ES,34861.0,100
2023-02-28 19:00:00,ES,36190.0,100
2023-02-28 19:00:00,PT,8540.8,100
2023-02-28 20:00:00,PT,8556.4,100
2023-02-28 20:00:00,ES,35422.0,100
2023-02-28 21:00:00,PT,8140.4,100
2023-02-28 21:00:00,ES,32349.0,100
2023-02-28 22:00:00,PT,7497.1,100
2023-02-28 22:00:00,ES,29015.0,100
2023-02-28 23:00:00,ES,27001.0,100
2023-02-28 23:00:00,PT,6653.6,100
2023-03-01 00:00:00,PT,5936.1,100
2023-03-01 00:00:00,ES,25275.0,100
2023-03-01 01:00:00,PT,5524.4,100
2023-03-01 01:00:00,ES,24256.0,100
2023-03-01 02:00:00,PT,5225.3,100
2023-03-01 02:00:00,ES,23873.0,100
2023-03-01 03:00:00,PT,5125.7,100
2023-03-01 03:00:00,ES,23842.0,100
2023-03-01 04:00:00,PT,5091.9,100
2023-03-01 04:00:00,ES,24602.0,100
2023-03-01 05:00:00,ES,27698.0,100
2023-03-01 05:00:00,PT,5192.0,100
2023-03-01 06:00:00,PT,5568.6,100
2023-03-01 06:00:00,ES,32201.0,100
2023-03-01 07:00:00,ES,34265.0,100
2023-03-01 07:00:00,PT,6327.2,100
2023-03-01 08:00:00,ES,34400.0,100
2023-03-01 08:00:00,PT,7169.7,100
2023-03-01 09:00:00,ES,34127.0,100
2023-03-01 09:00:00,PT,7403.8,100
2023-03-01 10:00:00,ES,33293.0,100
2023-03-01 10:00:00,PT,7286.0,100
2023-03-01 11:00:00,ES,32874.0,100
2023-03-01 11:00:00,PT,7271.2,100
2023-03-01 12:00:00,ES,32892.0,100
2023-03-01 12:00:00,PT,7010.6,100
2023-03-01 13:00:00,ES,32486.0,100
2023-03-01 13:00:00,PT,6830.4,100
2023-03-01 14:00:00,ES,32156.0,100
2023-03-01 14:00:00,PT,6959.5,100
2023-03-01 15:00:00,ES,32248.0,100
2023-03-01 15:00:00,PT,7024.4,100
2023-03-01 16:00:00,ES,32590.0,100
2023-03-01 16:00:00,PT,7041.7,100
2023-03-01 17:00:00,PT,7193.8,100
2023-03-01 17:00:00,ES,33097.0,100
2023-03-01 18:00:00,PT,7868.4,100
2023-03-01 18:00:00,ES,35832.0,100
2023-03-01 19:00:00,PT,8690.0,100
2023-03-01 19:00:00,ES,37237.0,100
2023-03-01 20:00:00,PT,8643.9,100
2023-03-01 20:00:00,ES,36200.0,100
2023-03-01 21:00:00,ES,33084.0,100
2023-03-01 21:00:00,PT,8223.8,100
2023-03-01 22:00:00,ES,29561.0,100
2023-03-01 22:00:00,PT,7581.7,100
2023-03-01 23:00:00,ES,27306.0,100
2023-03-01 23:00:00,PT,6699.3,100
2023-03-02 00:00:00,ES,25456.0,100
2023-03-02 00:00:00,PT,5965.8,100
2023-03-02 01:00:00,ES,24322.0,100
2023-03-02 01:00:00,PT,5462.1,100
2023-03-02 02:00:00,ES,23809.0,100
2023-03-02 02:00:00,PT,5246.7,100
2023-03-02 03:00:00,ES,23677.0,100
2023-03-02 03:00:00,PT,5153.3,100
2023-03-02 04:00:00,ES,24441.0,100
2023-03-02 04:00:00,PT,5128.3,100
2023-03-02 05:00:00,PT,5251.9,100
2023-03-02 05:00:00,ES,27679.0,100
2023-03-02 06:00:00,ES,32245.0,100
2023-03-02 06:00:00,PT,5678.0,100
2023-03-02 07:00:00,PT,6460.4,100
2023-03-02 07:00:00,ES,34375.0,100
2023-03-02 08:00:00,ES,34393.0,100
2023-03-02 08:00:00,PT,7301.2,100
2023-03-02 09:00:00,PT,7496.7,100
2023-03-02 09:00:00,ES,34062.0,100
2023-03-02 10:00:00,PT,7376.4,100
2023-03-02 10:00:00,ES,33504.0,100
2023-03-02 11:00:00,PT,7322.3,100
2023-03-02 11:00:00,ES,33142.0,100
2023-03-02 12:00:00,PT,7073.7,100
2023-03-02 12:00:00,ES,32878.0,100
2023-03-02 13:00:00,ES,32403.0,100
2023-03-02 13:00:00,PT,6926.6,100
2023-03-02 14:00:00,PT,6976.9,100
2023-03-02 14:00:00,ES,32040.0,100
2023-03-02 15:00:00,ES,32011.0,100
2023-03-02 15:00:00,PT,6907.5,100
2023-03-02 16:00:00,ES,32251.0,100
2023-03-02 16:00:00,PT,6938.9,100
2023-03-02 17:00:00,ES,32840.0,100
2023-03-02 17:00:00,PT,7103.8,100
2023-03-02 18:00:00,ES,35822.0,100
2023-03-02 18:00:00,PT,7766.3,100
2023-03-02 19:00:00,PT,8611.7,100
2023-03-02 19:00:00,ES,37315.0,100
2023-03-02 20:00:00,PT,8629.4,100
2023-03-02 20:00:00,ES,36258.0,100
2023-03-02 21:00:00,PT,8209.5,100
2023-03-02 21:00:00,ES,33094.0,100
2023-03-02 22:00:00,PT,7542.7,100
2023-03-02 22:00:00,ES,29819.0,100
2023-03-02 23:00:00,ES,27384.0,100
2023-03-02 23:00:00,PT,6642.3,100
2023-03-03 00:00:00,PT,5923.0,100
2023-03-03 00:00:00,ES,25710.0,100
2023-03-03 01:00:00,ES,24484.0,100
2023-03-03 01:00:00,PT,5493.7,100
2023-03-03 02:00:00,ES,23911.0,100
2023-03-03 02:00:00,PT,5229.8,100
2023-03-03 03:00:00,ES,23926.0,100
2023-03-03 03:00:00,PT,5112.3,100
2023-03-03 04:00:00,ES,24577.0,100
2023-03-03 04:00:00,PT,5075.2,100
2023-03-03 05:00:00,ES,27674.0,100
2023-03-03 05:00:00,PT,5209.9,100
2023-03-03 06:00:00,ES,32159.0,100
2023-03-03 06:00:00,PT,5633.5,100
2023-03-03 07:00:00,PT,6397.2,100
2023-03-03 07:00:00,ES,34067.0,100
2023-03-03 08:00:00,PT,7235.8,100
2023-03-03 08:00:00,ES,33826.0,100
2023-03-03 09:00:00,ES,33217.0,100
2023-03-03 09:00:00,PT,7466.3,100
2023-03-03 10:00:00,PT,7321.7,100
2023-03-03 10:00:00,ES,32637.0,100
2023-03-03 11:00:00,PT,7242.3,100
2023-03-03 11:00:00,ES,32244.0,100
2023-03-03 12:00:00,PT,7102.5,100
2023-03-03 12:00:00,ES,31970.0,100
2023-03-03 13:00:00,ES,31508.0,100
2023-03-03 13:00:00,PT,6952.5,100
2023-03-03 14:00:00,PT,7110.2,100
2023-03-03 14:00:00,ES,30849.0,100
2023-03-03 15:00:00,ES,30643.0,100
2023-03-03 15:00:00,PT,7085.0,100
2023-03-03 16:00:00,PT,7021.0,100
2023-03-03 16:00:00,ES,31161.0,100
2023-03-03 17:00:00,ES,31347.0,100
2023-03-03 17:00:00,PT,7097.2,100
2023-03-03 18:00:00,PT,7600.8,100
2023-03-03 18:00:00,ES,33822.0,100
2023-03-03 19:00:00,PT,8367.0,100
2023-03-03 19:00:00,ES,35062.0,100
2023-03-03 20:00:00,PT,8336.5,100
2023-03-03 20:00:00,ES,34184.0,100
2023-03-03 21:00:00,ES,31646.0,100
2023-03-03 21:00:00,PT,7899.1,100
2023-03-03 22:00:00,ES,28858.0,100
2023-03-03 22:00:00,PT,7250.5,100
2023-03-03 23:00:00,ES,26869.0,100
2023-03-03 23:00:00,PT,6525.1,100
2023-03-04 00:00:00,ES,24982.0,100
2023-03-04 00:00:00,PT,5828.2,100
2023-03-04 01:00:00,PT,5374.5,100
2023-03-04 01:00:00,ES,23490.0,100
2023-03-04 02:00:00,PT,5051.2,100
2023-03-04 02:00:00,ES,22741.0,100
2023-03-04 03:00:00,PT,4907.5,100
2023-03-04 03:00:00,ES,22360.0,100
2023-03-04 04:00:00,PT,4833.1,100
2023-03-04 04:00:00,ES,22330.0,100
2023-03-04 05:00:00,PT,4846.4,100
2023-03-04 05:00:00,ES,22979.0,100
2023-03-04 06:00:00,ES,24230.0,100
2023-03-04 06:00:00,PT,4943.2,100
2023-03-04 07:00:00,ES,25465.0,100
2023-03-04 07:00:00,PT,5193.4,100
2023-03-04 08:00:00,ES,27304.0,100
2023-03-04 08:00:00,PT,5622.6,100
2023-03-04 09:00:00,ES,28756.0,100
2023-03-04 09:00:00,PT,5956.7,100
2023-03-04 10:00:00,ES,28028.0,100
2023-03-04 10:00:00,PT,6066.8,100
2023-03-04 11:00:00,ES,27327.0,100
2023-03-04 11:00:00,PT,6230.4,100
2023-03-04 12:00:00,ES,27292.0,100
2023-03-04 12:00:00,PT,6233.3,100
2023-03-04 13:00:00,ES,26972.0,100
2023-03-04 13:00:00,PT,6056.4,100
2023-03-04 14:00:00,PT,5975.0,100
2023-03-04 14:00:00,ES,26178.0,100
2023-03-04 15:00:00,ES,25898.0,100
2023-03-04 15:00:00,PT,5902.4,100
2023-03-04 16:00:00,ES,26284.0,100
2023-03-04 16:00:00,PT,5913.4,100
2023-03-04 17:00:00,ES,26959.0,100
2023-03-04 17:00:00,PT,6174.1,100
2023-03-04 18:00:00,ES,29544.0,100
2023-03-04 18:00:00,PT,6761.0,100
2023-03-04 19:00:00,PT,7450.9,100
2023-03-04 19:00:00,ES,31031.0,100
2023-03-04 20:00:00,ES,30832.0,100
2023-03-04 20:00:00,PT,7444.3,100
2023-03-04 21:00:00,ES,28932.0,100
2023-03-04 21:00:00,PT,7017.8,100
2023-03-04 22:00:00,ES,26768.0,100
2023-03-04 22:00:00,PT,6482.6,100
2023-03-04 23:00:00,PT,5850.4,100
2023-03-04 23:00:00,ES,24889.0,100
2023-03-05 00:00:00,PT,5323.1,100
2023-03-05 00:00:00,ES,23045.0,100
2023-03-05 01:00:00,PT,4863.4,100
2023-03-05 01:00:00,ES,21767.0,100
2023-03-05 02:00:00,PT,4586.7,100
2023-03-05 02:00:00,ES,21000.0,100
2023-03-05 03:00:00,ES,20717.0,100
2023-03-05 03:00:00,PT,4425.7,100
2023-03-05 04:00:00,ES,20801.0,100
2023-03-05 04:00:00,PT,4363.4,100
2023-03-05 05:00:00,PT,4380.7,100
2023-03-05 05:00:00,ES,21251.0,100
2023-03-05 06:00:00,PT,4438.1,100
2023-03-05 06:00:00,ES,21696.0,100
2023-03-05 07:00:00,ES,22298.0,100
2023-03-05 07:00:00,PT,4561.7,100
2023-03-05 08:00:00,ES,24099.0,100
2023-03-05 08:00:00,PT,4942.0,100
2023-03-05 09:00:00,PT,5436.0,100
2023-03-05 09:00:00,ES,25549.0,100
2023-03-05 10:00:00,ES,25960.0,100
2023-03-05 10:00:00,PT,5912.8,100
2023-03-05 11:00:00,PT,6303.0,100
2023-03-05 11:00:00,ES,25832.0,100
2023-03-05 12:00:00,ES,26482.0,100
2023-03-05 12:00:00,PT,6564.3,100
2023-03-05 13:00:00,ES,26788.0,100
2023-03-05 13:00:00,PT,6377.0,100
2023-03-05 14:00:00,PT,6245.3,100
2023-03-05 14:00:00,ES,26018.0,100
2023-03-05 15:00:00,PT,6088.3,100
2023-03-05 15:00:00,ES,25681.0,100
2023-03-05 16:00:00,ES,25894.0,100
2023-03-05 16:00:00,PT,6027.6,100
2023-03-05 17:00:00,PT,6166.9,100
2023-03-05 17:00:00,ES,26955.0,100
2023-03-05 18:00:00,PT,6650.7,100
2023-03-05 18:00:00,ES,29485.0,100
2023-03-05 19:00:00,ES,31134.0,100
2023-03-05 19:00:00,PT,7325.5,100
2023-03-05 20:00:00,PT,7388.3,100
2023-03-05 20:00:00,ES,31012.0,100
2023-03-05 21:00:00,ES,28985.0,100
2023-03-05 21:00:00,PT,6999.8,100
2023-03-05 22:00:00,PT,6393.5,100
2023-03-05 22:00:00,ES,26182.0,100
2023-03-05 23:00:00,PT,5698.9,100
2023-03-05 23:00:00,ES,24000.0,100
2023-03-06 00:00:00,PT,5190.9,100
2023-03-06 00:00:00,ES,22467.0,100
2023-03-06 01:00:00,PT,4808.2,100
2023-03-06 01:00:00,ES,21504.0,100
2023-03-06 02:00:00,ES,21213.0,100
2023-03-06 02:00:00,PT,4583.9,100
2023-03-06 03:00:00,ES,21129.0,100
2023-03-06 03:00:00,PT,4516.5,100
2023-03-06 04:00:00,ES,22224.0,100
2023-03-06 04:00:00,PT,4498.4,100
2023-03-06 05:00:00,ES,25694.0,100
2023-03-06 05:00:00,PT,4644.3,100
2023-03-06 06:00:00,ES,29875.0,100
2023-03-06 06:00:00,PT,5111.8,100
2023-03-06 07:00:00,PT,5911.5,100
2023-03-06 07:00:00,ES,32090.0,100
2023-03-06 08:00:00,ES,32566.0,100
2023-03-06 08:00:00,PT,6878.1,100
2023-03-06 09:00:00,PT,7367.7,100
2023-03-06 09:00:00,ES,32267.0,100
2023-03-06 10:00:00,PT,7503.5,100
2023-03-06 10:00:00,ES,31795.0,100
2023-03-06 11:00:00,PT,7647.9,100
2023-03-06 11:00:00,ES,31480.0,100
2023-03-06 12:00:00,ES,31496.0,100
2023-03-06 12:00:00,PT,7600.9,100
2023-03-06 13:00:00,ES,31293.0,100
2023-03-06 13:00:00,PT,7616.7,100
2023-03-06 14:00:00,ES,31091.0,100
2023-03-06 14:00:00,PT,7803.4,100
2023-03-06 15:00:00,ES,30761.0,100
2023-03-06 15:00:00,PT,7729.8,100
2023-03-06 16:00:00,ES,31093.0,100
2023-03-06 16:00:00,PT,7592.2,100
2023-03-06 17:00:00,ES,31403.0,100
2023-03-06 17:00:00,PT,7510.7,100
2023-03-06 18:00:00,PT,7824.9,100
2023-03-06 18:00:00,ES,33693.0,100
2023-03-06 19:00:00,ES,35080.0,100
2023-03-06 19:00:00,PT,8436.1,100
2023-03-06 20:00:00,PT,8308.8,100
2023-03-06 20:00:00,ES,34079.0,100
2023-03-06 21:00:00,PT,7816.8,100
2023-03-06 21:00:00,ES,30946.0,100
2023-03-06 22:00:00,PT,7115.8,100
2023-03-06 22:00:00,ES,27763.0,100
2023-03-06 23:00:00,ES,25623.0,100
2023-03-06 23:00:00,PT,6279.6,100
2023-03-07 00:00:00,ES,24080.0,100
2023-03-07 00:00:00,PT,5619.4,100
2023-03-07 01:00:00,ES,23011.0,100
2023-03-07 01:00:00,PT,5227.7,100
2023-03-07 02:00:00,PT,4992.9,100
2023-03-07 02:00:00,ES,22600.0,100
2023-03-07 03:00:00,ES,22449.0,100
2023-03-07 03:00:00,PT,4882.9,100
2023-03-07 04:00:00,PT,4854.6,100
2023-03-07 04:00:00,ES,23198.0,100
2023-03-07 05:00:00,ES,26067.0,100
2023-03-07 05:00:00,PT,4956.4,100
2023-03-07 06:00:00,ES,30146.0,100
2023-03-07 06:00:00,PT,5388.2,100
2023-03-07 07:00:00,ES,31884.0,100
2023-03-07 07:00:00,PT,6172.4,100
2023-03-07 08:00:00,PT,6969.2,100
2023-03-07 08:00:00,ES,31916.0,100
2023-03-07 09:00:00,PT,7226.4,100
2023-03-07 09:00:00,ES,31716.0,100
2023-03-07 10:00:00,PT,7172.1,100
2023-03-07 10:00:00,ES,31104.0,100
2023-03-07 11:00:00,PT,7226.9,100
2023-03-07 11:00:00,ES,30921.0,100
2023-03-07 12:00:00,PT,7007.5,100
2023-03-07 12:00:00,ES,30611.0,100
2023-03-07 13:00:00,PT,6968.4,100
2023-03-07 13:00:00,ES,30303.0,100
2023-03-07 14:00:00,PT,7197.9,100
